label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.7410861849784851,0.6499382257461548,-3.3169229141094547e-07,0.6769786477088928,0.6306265592575073,-0.004911857657134533,0.6318691968917847,0.5906723737716675,-0.0035552282352000475,0.6175975799560547,0.5264253616333008,-0.007223164662718773,0.6256276369094849,0.4771057963371277,-0.008392675779759884,0.6594884991645813,0.5298934578895569,0.04147560894489288,0.6467706561088562,0.4843342900276184,0.02352753095328808,0.656879186630249,0.5133699774742126,0.00465951394289732,0.6682192087173462,0.5498297810554504,-0.00461960956454277,0.6894273161888123,0.5160955786705017,0.03624681755900383,0.675590455532074,0.4707968533039093,0.012581718154251575,0.6866583228111267,0.5190817713737488,-0.005786697845906019,0.6969200968742371,0.566783607006073,-0.010186595842242241,0.7213138937950134,0.5089861154556274,0.025885066017508507,0.7063945531845093,0.46294158697128296,0.0006799937691539526,0.7128365635871887,0.5193026065826416,-0.0021026148460805416,0.7197712659835815,0.571142852306366,0.005937898997217417,0.7583351731300354,0.5082932710647583,0.01480164285749197,0.7421101331710815,0.4740414619445801,-0.0008226484642364085,0.7375701069831848,0.5132551789283752,0.002930711954832077,0.7376181483268738,0.5522691011428833,0.01214696653187275
A,0.7406586408615112,0.6583946347236633,-4.989381068298826e-07,0.685722291469574,0.6537637710571289,-0.02715960703790188,0.633208692073822,0.6007773280143738,-0.034613680094480515,0.6102955341339111,0.5388674139976501,-0.0397324338555336,0.619549036026001,0.4895249605178833,-0.037348441779613495,0.6493344306945801,0.5027450323104858,-0.0005076462985016406,0.6406794786453247,0.49720853567123413,-0.02416115440428257,0.65810227394104,0.5527534484863281,-0.03185684233903885,0.6631779074668884,0.5513179898262024,-0.036032624542713165,0.6847609281539917,0.4859459400177002,0.0016879996983334422,0.6742668747901917,0.4932938516139984,-0.02613873779773712,0.6869542002677917,0.5633506178855896,-0.02626108005642891,0.6895596385002136,0.5516483783721924,-0.019444769248366356,0.720380425453186,0.4829346835613251,-0.0032609673216938972,0.7134077548980713,0.49846941232681274,-0.03255971148610115,0.7187918424606323,0.5633224248886108,-0.02071591466665268,0.7208220362663269,0.550881028175354,-0.006141329184174538,0.7566502690315247,0.48704689741134644,-0.011503691785037518,0.7499793171882629,0.5105919241905212,-0.028870653361082077,0.7492334246635437,0.5569665431976318,-0.02387355826795101,0.7510568499565125,0.550042450428009,-0.016084730625152588
A,0.7829920053482056,0.6088148355484009,-3.7031375654805743e-07,0.7419441342353821,0.6009058952331543,-0.025245793163776398,0.6989341378211975,0.5582737922668457,-0.034724391996860504,0.6837937235832214,0.4988704323768616,-0.042866453528404236,0.7049835920333862,0.45746737718582153,-0.04528731107711792,0.7062616348266602,0.4861522912979126,-0.0008508163155056536,0.7027005553245544,0.45257890224456787,-0.027520541101694107,0.7151492238044739,0.5031775236129761,-0.03891978785395622,0.7162467241287231,0.5123212933540344,-0.043373290449380875,0.7370363473892212,0.4765755832195282,0.0009191081626340747,0.7360355854034424,0.4427996873855591,-0.02737978845834732,0.7460011839866638,0.5071865320205688,-0.029886405915021896,0.7423787713050842,0.5101013779640198,-0.02396499179303646,0.7671612501144409,0.474470853805542,-0.003935116808861494,0.7697566747665405,0.4409644603729248,-0.033851057291030884,0.7728110551834106,0.5012878179550171,-0.024447159841656685,0.7677221894264221,0.5064249038696289,-0.009961419738829136,0.7981451749801636,0.47770872712135315,-0.011144360527396202,0.7971686124801636,0.4540154039859772,-0.02639593556523323,0.7968102693557739,0.49746328592300415,-0.017757000401616096,0.7930247187614441,0.5071607828140259,-0.006808638572692871
A,0.10051557421684265,0.5465399622917175,-2.8878056923531403e-07,0.1742498278617859,0.5209181308746338,-0.025488635525107384,0.24016794562339783,0.4565108120441437,-0.03587546944618225,0.2707684338092804,0.38110578060150146,-0.045677609741687775,0.26163095235824585,0.3100879490375519,-0.0523906834423542,0.19981223344802856,0.3517591655254364,-0.012315497733652592,0.23324677348136902,0.3207917809486389,-0.046626973897218704,0.21664661169052124,0.3868488669395447,-0.06344755738973618,0.19548074901103973,0.4397631287574768,-0.06749166548252106,0.15789656341075897,0.33582907915115356,-0.012738262303173542,0.20118004083633423,0.2963154911994934,-0.050532031804323196,0.1820496767759323,0.38315773010253906,-0.057674258947372437,0.15990589559078217,0.4408227205276489,-0.05133247748017311,0.11151556670665741,0.3341637849807739,-0.018588116392493248,0.15258564054965973,0.30619117617607117,-0.05861871317028999,0.14160314202308655,0.39484599232673645,-0.04990183934569359,0.12508587539196014,0.4446839690208435,-0.03153615817427635,0.0607304647564888,0.3463338315486908,-0.025930017232894897,0.10508788377046585,0.3268149793148041,-0.05329875648021698,0.10667133331298828,0.3932878077030182,-0.04354368895292282,0.09596747905015945,0.43061363697052,-0.027846181765198708
A,0.1407012641429901,0.5978784561157227,-2.5536479597576545e-07,0.19642320275306702,0.5728517174720764,-0.024071168154478073,0.24662508070468903,0.5068309307098389,-0.03300460800528526,0.2610205113887787,0.43719202280044556,-0.04002626612782478,0.24680399894714355,0.3792586028575897,-0.04438958689570427,0.21323391795158386,0.41498467326164246,-0.012287242338061333,0.2237156480550766,0.40535521507263184,-0.04353450983762741,0.21327483654022217,0.4658745229244232,-0.06160916015505791,0.20443150401115417,0.5128389000892639,-0.06698039919137955,0.17340220510959625,0.4052104353904724,-0.009761499240994453,0.1888929158449173,0.3899211883544922,-0.04206932708621025,0.1832045614719391,0.4627639651298523,-0.05027967318892479,0.17927461862564087,0.516451358795166,-0.04624805226922035,0.13340064883232117,0.40947431325912476,-0.011973337270319462,0.14651794731616974,0.40791070461273193,-0.04400583729147911,0.15093058347702026,0.48013952374458313,-0.03954245150089264,0.15371812880039215,0.5273120403289795,-0.0263088159263134,0.09332218766212463,0.42542582750320435,-0.015943307429552078,0.1105724424123764,0.4275937080383301,-0.03825314715504646,0.12170997262001038,0.48324260115623474,-0.03376871719956398,0.12796591222286224,0.5171881318092346,-0.022644704207777977
A,0.15570637583732605,0.5955832004547119,-2.6260323693350074e-07,0.21163086593151093,0.571492612361908,-0.024254119023680687,0.2634037733078003,0.5082040429115295,-0.03365236148238182,0.2775879502296448,0.437985897064209,-0.04099905863404274,0.2638462781906128,0.3795097768306732,-0.045666370540857315,0.23170708119869232,0.4105473458766937,-0.013063699938356876,0.2422000616788864,0.40647974610328674,-0.044466957449913025,0.23121152818202972,0.46652159094810486,-0.06276441365480423,0.22159714996814728,0.5131363868713379,-0.06837805360555649,0.19172291457653046,0.39899274706840515,-0.010567935183644295,0.20754143595695496,0.39161568880081177,-0.043123748153448105,0.2008778303861618,0.46486231684684753,-0.05168890953063965,0.19587598741054535,0.5192869305610657,-0.0478779599070549,0.15170228481292725,0.4020869731903076,-0.01274788100272417,0.16517096757888794,0.41107624769210815,-0.04486669600009918,0.16779203712940216,0.4835059940814972,-0.04106150195002556,0.16942715644836426,0.5304574370384216,-0.028248365968465805,0.1112324446439743,0.41766563057899475,-0.016759954392910004,0.12913690507411957,0.428200900554657,-0.039044853299856186,0.1384790539741516,0.48541584610939026,-0.035223353654146194,0.14363524317741394,0.5197520852088928,-0.024538448080420494
A,0.6475027203559875,0.7268697023391724,-1.0516876045585377e-06,0.5225316286087036,0.6769642233848572,-0.05189760401844978,0.4060697555541992,0.5543222427368164,-0.07699272036552429,0.3615041971206665,0.41240742802619934,-0.10206068307161331,0.3992021977901459,0.29271814227104187,-0.1169448047876358,0.478470116853714,0.37227073311805725,-0.0005023261182941496,0.44997647404670715,0.29514560103416443,-0.06927724182605743,0.47357261180877686,0.4179345965385437,-0.11032488197088242,0.5000163316726685,0.5135457515716553,-0.12748414278030396,0.5566851496696472,0.35747265815734863,-0.0018031123327091336,0.522343099117279,0.27293267846107483,-0.08011052012443542,0.5390288233757019,0.43477311730384827,-0.10281889885663986,0.5581921935081482,0.5359948873519897,-0.0966314971446991,0.6357461810112,0.3654978275299072,-0.016581054776906967,0.603409469127655,0.2854880392551422,-0.09440963715314865,0.6039261221885681,0.4477635622024536,-0.07900679111480713,0.6082529425621033,0.5438770055770874,-0.04403148218989372,0.7179481387138367,0.3933260440826416,-0.03590157628059387,0.6848174929618835,0.328355073928833,-0.08259473741054535,0.671133816242218,0.43145906925201416,-0.06639191508293152,0.6652264595031738,0.4925324320793152,-0.039571017026901245
A,0.7466579675674438,0.7487698793411255,-1.0950120667985175e-06,0.6110315918922424,0.6612982749938965,-0.051271725445985794,0.5167841911315918,0.4824862480163574,-0.07160249352455139,0.49660733342170715,0.3185432553291321,-0.09265921264886856,0.5123969912528992,0.1845771223306656,-0.10273130983114243,0.5914148688316345,0.3251260221004486,-0.0016009026439860463,0.5814177393913269,0.23419734835624695,-0.07247617840766907,0.6043347120285034,0.37333035469055176,-0.11311965435743332,0.6231761574745178,0.48951321840286255,-0.1284370720386505,0.6814562082290649,0.3228936791419983,-0.005190074443817139,0.6681342720985413,0.22478622198104858,-0.08535968512296677,0.6763066053390503,0.3970625102519989,-0.1088259369134903,0.6822494268417358,0.5117413401603699,-0.10271772742271423,0.7701847553253174,0.3451659381389618,-0.022438567131757736,0.7631245255470276,0.246116042137146,-0.10124589502811432,0.7477331161499023,0.4170401096343994,-0.0859762653708458,0.7335047721862793,0.5275686383247375,-0.05129950866103172,0.8581903576850891,0.38750892877578735,-0.04443446919322014,0.853416383266449,0.3050811290740967,-0.09400196373462677,0.8240934610366821,0.41257524490356445,-0.07779601961374283,0.7982395887374878,0.4852171242237091,-0.05021068453788757
A,0.6986570358276367,0.722109317779541,-1.2008277963104774e-06,0.5608864426612854,0.6479531526565552,-0.048423055559396744,0.4550396502017975,0.4721919596195221,-0.06805858761072159,0.4262617230415344,0.30608803033828735,-0.08900880068540573,0.4420417547225952,0.1687890589237213,-0.09968901425600052,0.532026469707489,0.3042788505554199,0.001153671066276729,0.5103023648262024,0.22004199028015137,-0.06980142742395401,0.5351129174232483,0.3591754138469696,-0.11323001235723495,0.5588628053665161,0.47482210397720337,-0.1308446079492569,0.6186861395835876,0.30123063921928406,-0.0030724452808499336,0.595537006855011,0.21059563755989075,-0.07976192235946655,0.6077656745910645,0.38220876455307007,-0.10204136371612549,0.6195284724235535,0.49910789728164673,-0.0965462401509285,0.7059852480888367,0.3230472207069397,-0.020969457924365997,0.684638261795044,0.22372359037399292,-0.09561774134635925,0.6767094135284424,0.39316514134407043,-0.07880149781703949,0.6732252836227417,0.5054162740707397,-0.044662509113550186,0.7959446310997009,0.36385929584503174,-0.04357488080859184,0.7726099491119385,0.2838664650917053,-0.09027402848005295,0.7487437129020691,0.39091619849205017,-0.07308536767959595,0.7352195382118225,0.4640694856643677,-0.045755255967378616
B,0.727547287940979,0.7226575613021851,3.769176259993401e-07,0.6673921346664429,0.6894913911819458,-0.021493593230843544,0.6325163841247559,0.6144035458564758,-0.032942917197942734,0.6611641645431519,0.5504431128501892,-0.04414207115769386,0.7088702917098999,0.5498771667480469,-0.05595863237977028,0.6414437294006348,0.5047264695167542,-0.010854123160243034,0.6331084966659546,0.4250085949897766,-0.026044251397252083,0.631181001663208,0.3730213940143585,-0.04344296455383301,0.6312501430511475,0.322909414768219,-0.059374962002038956,0.6739150285720825,0.48879891633987427,-0.016224604099988937,0.6608189940452576,0.3992829918861389,-0.0284755676984787,0.6562199592590332,0.34133368730545044,-0.043359775096178055,0.6517637372016907,0.2866538166999817,-0.056281041353940964,0.7080777883529663,0.49397510290145874,-0.025450898334383965,0.6960980296134949,0.40712881088256836,-0.03805537149310112,0.6893700957298279,0.35195446014404297,-0.05090503394603729,0.6814367175102234,0.2999270558357239,-0.06146051362156868,0.7451436519622803,0.5165610313415527,-0.037961166352033615,0.733059823513031,0.4471888542175293,-0.050608113408088684,0.7237370610237122,0.4013236165046692,-0.05808458849787712,0.7143253684043884,0.35895976424217224,-0.06469109654426575
B,0.7322477698326111,0.6823858022689819,3.826945942364546e-07,0.6689537167549133,0.6525957584381104,-0.020164456218481064,0.6346815228462219,0.5773463845252991,-0.02943461760878563,0.6633644700050354,0.515525758266449,-0.03870154917240143,0.7074480056762695,0.5188401937484741,-0.04865718632936478,0.6507769823074341,0.4726879298686981,-0.007723694201558828,0.6412431001663208,0.3929828703403473,-0.02144530415534973,0.6386080384254456,0.34168803691864014,-0.037159331142902374,0.6389808058738708,0.29364851117134094,-0.05136038362979889,0.6824730038642883,0.45593422651290894,-0.012422473169863224,0.6700640320777893,0.3670194447040558,-0.02349950559437275,0.6656832695007324,0.3097466230392456,-0.03672979027032852,0.6628771424293518,0.2583369016647339,-0.047898147255182266,0.7149122953414917,0.45931580662727356,-0.02109837718307972,0.7054007649421692,0.3739922344684601,-0.03224431350827217,0.7010459899902344,0.31882479786872864,-0.04382980987429619,0.6965722441673279,0.26950129866600037,-0.0532696507871151,0.7503231763839722,0.47864872217178345,-0.03302870690822601,0.7416121959686279,0.4115765392780304,-0.043667472898960114,0.734328031539917,0.3670506477355957,-0.05002441629767418,0.7268670201301575,0.3263527750968933,-0.05584912374615669
B,0.7053224444389343,0.7486902475357056,4.1745778389667976e-07,0.6480926275253296,0.7152934074401855,-0.021886397153139114,0.6171014308929443,0.6388062834739685,-0.03440602496266365,0.6512168645858765,0.5797690153121948,-0.04642472416162491,0.6970924735069275,0.5855814814567566,-0.05917121469974518,0.6197895407676697,0.525786817073822,-0.015548283234238625,0.6097155809402466,0.4399000406265259,-0.030838752165436745,0.6064194440841675,0.38552212715148926,-0.0468466579914093,0.6062412858009338,0.3350229859352112,-0.06129766255617142,0.6535803079605103,0.5093602538108826,-0.020741045475006104,0.6403027772903442,0.4143691062927246,-0.03292910009622574,0.634714663028717,0.3519701361656189,-0.04664662480354309,0.6302893161773682,0.2959918975830078,-0.0585450641810894,0.6890503764152527,0.5144983530044556,-0.02947840839624405,0.6813315749168396,0.4233843684196472,-0.04121554270386696,0.6773819327354431,0.3654825687408447,-0.05344132333993912,0.6725852489471436,0.31269192695617676,-0.06368488073348999,0.7265220284461975,0.5364411473274231,-0.04153279960155487,0.7186487913131714,0.4654182195663452,-0.052639663219451904,0.7111156582832336,0.4185306131839752,-0.059300899505615234,0.7034567594528198,0.37562209367752075,-0.06556074321269989
B,0.7096427083015442,0.739811360836029,4.4315379454928916e-07,0.6537699699401855,0.7072287797927856,-0.023027043789625168,0.6210484504699707,0.6356222033500671,-0.03734796866774559,0.6541752219200134,0.5807034373283386,-0.0510990284383297,0.7001355290412903,0.5798755884170532,-0.06577818840742111,0.6242130398750305,0.5198519229888916,-0.019491350278258324,0.61689293384552,0.4362852871417999,-0.038559310138225555,0.6160373687744141,0.3802134394645691,-0.05777619779109955,0.6175115704536438,0.32717660069465637,-0.0744163990020752,0.6572452783584595,0.5055629014968872,-0.025337588042020798,0.6444703340530396,0.4125857353210449,-0.04098678007721901,0.640612781047821,0.35000181198120117,-0.05762989819049835,0.6375926733016968,0.2906375825405121,-0.07170424610376358,0.6920593976974487,0.5122441053390503,-0.03478546813130379,0.6814789772033691,0.42209696769714355,-0.049683209508657455,0.6748005151748657,0.3627675473690033,-0.0641891211271286,0.667606770992279,0.3062804341316223,-0.07592807710170746,0.7300180792808533,0.5356929898262024,-0.04748322442173958,0.7193468809127808,0.464229017496109,-0.06182566657662392,0.7099354267120361,0.4158838391304016,-0.07056868076324463,0.700160026550293,0.37000638246536255,-0.07814595103263855
